Unnamed: 0,title,ingredients,directions,link,source,NER
316586,"Homemade ""Deli"" Pimento Cheese Spread","[""1 (4 oz.) jar diced pimentos, drained"", ""1 (10 oz.) jar sweet relish, drained"", ""2 to 3 Tbsp. sugar"", ""1/8 to 1/4 tsp. white pepper"", ""1 to 2 lb. pasteurized processed cheese spread"", ""1/2 to 1 c. salad dressing""]","[""Let cheese come to room temperature."", ""Add pimentos; mash with fork until smooth."", ""Stir in remaining ingredients."", ""Chill before spreading on bread or toast.""]",www.cookbooks.com/Recipe-Details.aspx?id=777515,Gathered,"[""pimentos"", ""sweet relish"", ""sugar"", ""white pepper"", ""salad dressing""]"
1997007,Beer Cheese Soup,"[""1 celery soup"", ""1 leek soup mix"", ""12 French onion soup mix"", ""5 cups water"", ""1 lb sharp cheddar cheese (cut into cubes)"", ""6 ounces beer, at room temperature""]","[""Combine all soups mixes and water and simmer on medium until thick."", ""Slowly add cheese, stir until smooth and add beer."", ""Serve."", ""Leftovers can be frozen and thawed in fridge.""]",www.food.com/recipe/beer-cheese-soup-373593,Recipes1M,"[""celery soup"", ""leek soup mix"", ""onion soup"", ""water"", ""cheddar cheese"", ""beer""]"
1120297,Good Eats Royal Icing,"[""3 ounces pasteurized egg whites"", ""1 teaspoon vanilla extract"", ""4 cups confectioners' sugar""]","[""In large bowl of stand mixer combine the egg whites and vanilla and beat until frothy."", ""Add confectioners' sugar gradually and mix on low speed until sugar is incorporated and mixture is shiny."", ""Turn speed up to high and beat until mixture forms stiff, glossy peaks. This should take approximately 5 to 7 minutes."", ""Add food coloring, if desired."", ""For immediate use, transfer icing to pastry bag or heavy duty storage bag and pipe as desired. If using storage bag, clip corner. Store in airtight container in refrigerator for up to 3 days.""]",www.food.com/recipe/good-eats-royal-icing-453233,Gathered,"[""egg whites"", ""vanilla"", ""sugar""]"
2096657,Amazing Salmon Blender Souffle,"[""Butter or margarine"", ""Bread crumbs"", ""8 ounces smoked salmon or 1 (7 1/2-ounce) can red salmon"", ""6 eggs"", ""12 ounces cottage cheese"", ""2 tablespoons lemon juice"", ""1 teaspoons Dijon mustard"", ""1/2 -cup chopped red onion"", ""1/4 -cup fresh dill""]","[""Preheat oven to 350 degrees."", ""Butter and dust with bread crumbs a 1-quart souffle dish or 4 (8-ounce) ramekins."", ""Coarsely chop smoked salmon and put aside, or if using canned salmon, thoroughly drain the salmon."", ""In a bowl, clean bones and skin from salmon."", ""Break it into fine pieces with a fork."", ""Set aside."", ""Place all remaining ingredients in a blender container."", ""Cover and blend at medium speed for about 30 seconds."", ""Blend at high speed for another 10 to15 seconds."", ""Stir the egg mixture into the bowl with the salmon."", ""Pour the mixture into the prepared souffle dish or spoon the mixture into the prepared ramekins including an equal amount of salmon pieces in each."", ""Bake for 45 minutes to 50 minutes on a cookie sheet, until puffy and delicately browned."", ""Don't open oven door for at least 30 minutes."", ""Serve immediately.""]",www.foodnetwork.com/recipes/amazing-salmon-blender-souffle-recipe.html,Recipes1M,"[""Butter"", ""Bread crumbs"", ""salmon"", ""eggs"", ""cottage cheese"", ""lemon juice"", ""mustard"", ""red onion"", ""fresh dill""]"
22189,Sausage Cheese Grits Casserole,"[""4 c. water"", ""1/2 tsp. salt"", ""1 c. Jim Dandy quick grits"", ""1 1/2 c. (6 oz.) grated sharp Cheddar cheese, divided"", ""1/4 c. (1/2 stick) butter"", ""4 eggs, lightly beaten"", ""1/2 c. milk"", ""1 lb. sausage, browned and drained""]","[""Preheat oven to 350\u00b0."", ""Grease a 3-quart baking dish. Bring water and salt to a boil in a large saucepan."", ""Slowly pour in grits."", ""Cover, reduce heat and cook for 5 minutes, stirring occasionally."", ""Remove from heat. Stir in 1 cup cheese and butter until melted."", ""Add eggs, milk and sausage; blend well."", ""Pour mixture into prepared dish."", ""Sprinkle with remaining cheese."", ""Bake 1 hour or until cheese is golden brown. Cool for 10 minutes before serving."", ""Makes 6 to 8 servings.""]",www.cookbooks.com/Recipe-Details.aspx?id=1005490,Gathered,"[""water"", ""salt"", ""grits"", ""Cheddar cheese"", ""butter"", ""eggs"", ""milk"", ""sausage""]"
1382903,Grilled Soft Shelled Crab With Shrimp Mayo,"[""Shrimp Mayo"", ""2 tablespoons unsalted butter"", ""1 bayleaf"", ""1/2 teaspoon kosher salt"", ""1/2 teaspoon dry mustard"", ""1/2 teaspoon cayenne pepper"", ""1/4 teaspoon black pepper"", ""3 tablespoons shallot, finely chopped"", ""1/4 teaspoon dried basil"", ""1/8 teaspoon dried thyme"", ""1 tablespoon celery, finely chopped"", ""4 large shrimp, peeled"", ""1 egg"", ""1 1/4 cups olive oil"", ""2 teaspoons lemon juice"", ""2 teaspoons white wine vinegar"", ""Grilled Soft Shelled Crab"", ""6 soft shelled crab"", ""salt and pepper"", ""6 buns"", ""arugula""]","[""In a small saucepan over medium heat, melt the butter."", ""Add bay leaf, salt, mustard, cayenne, black pepper, basil, and thyme. Heat until fragrant, about 1 minute."", ""Add shallot and celery and saute for 1 minute, stirring constantly."", ""Add shrimp, reduce heat to low, and cook for 5 minutes, stirring constantly."", ""Remove from heat and cool about 15 minutes."", ""In a food processor or blender, process the egg for about 30 seconds. Add the shrimp mixture and blend for another few seconds more."", ""With the motor running, gradually add the oil in a steady stream to emulsify."", ""Stir in lemon juice and white wine vinegar."", ""Thoroughly clean the soft shelled crab. Using kitchen shears, cut off the front of the crab, about 1/2 inch behind the eyes and mouth. Squeeze out the contents of the sack located directly behind the cut just made."", ""Season the crab with salt and pepper."", ""I'm partial to a charcoal grill because it adds a smokiness I find pretty essential to summer, but gas will work just fine. Prepare your grill and grill the crab for 2-3 minutes on each side."", ""Remove the crab from the grill and toast the buns. Put the crab on the bun and add a tablespoon of shrimp mayo and some arugula.""]",food52.com/recipes/36513-grilled-soft-shelled-crab-with-shrimp-mayo,Gathered,"[""Shrimp"", ""unsalted butter"", ""bayleaf"", ""kosher salt"", ""dry mustard"", ""cayenne pepper"", ""black pepper"", ""shallot"", ""dried basil"", ""thyme"", ""celery"", ""shrimp"", ""egg"", ""olive oil"", ""lemon juice"", ""white wine vinegar"", ""crab"", ""salt"", ""buns"", ""arugula""]"
1427657,Spinach And Ricotta Pizza,"[""Cooking spray"", ""1 tablespoon extra-virgin olive oil"", ""2 tablespoons grated fresh Parmesan cheese"", ""1 1/2 cups loosely packed baby spinach leaves"", ""1 teaspoon minced garlic"", ""1 1/4 cups (5 ounces) shredded part-skim mozzarella cheese"", ""1/3 cup part-skim ricotta cheese"", ""2 plum tomatoes, cored and thinly sliced""]","[""Remove Homemade Pizza Dough from refrigerator; let stand at room temperature 1 hour."", ""Preheat oven to 500\u00b0."", ""Coat a 12-inch perforated pizza pan with cooking spray."", ""Place dough on a lightly floured surface; roll into a 12-inch circle. Transfer dough to prepared pan, shaking off excess flour. Brush dough evenly with oil. Spread New York-Style Pizza Sauce evenly over dough, leaving a 1/4-inch border. Sprinkle with Parmesan; top evenly with spinach and garlic. Sprinkle mozzarella over spinach. Spoon teaspoonfuls of ricotta over mozzarella. Bake at 500\u00b0 for 12 minutes or until mozzarella melts and crust browns. Let stand 5 minutes; top with tomato slices. Cut into 6 wedges.""]",www.myrecipes.com/recipe/spinach-ricotta-pizza,Gathered,"[""Cooking spray"", ""extra-virgin olive oil"", ""Parmesan cheese"", ""baby spinach leaves"", ""garlic"", ""mozzarella cheese"", ""ricotta cheese"", ""tomatoes""]"
1312288,Thai Tofu Quinoa Bowls ,"[""1 cup uncooked quinoa"", ""1 1/2 cups chicken or vegetable broth"", ""1 package extra firm tofu ( 15 oz), diced"", ""1 cup shredded carrots"", ""2/3 cup chopped scallions"", ""1/2 cup slivered almonds"", ""1 tablespoon sesame seeds (optional)"", ""1/2 cup fresh cilantro"", ""2 tablespoons soy sauce"", ""1 tablespoon sesame oil"", ""1/2 tablespoon vegetable oil"", ""3 tablespoons sweet chili sauce"", ""2 tablespoons rice wine vinegar"", ""3 tablespoons coconut milk"", ""1 teaspoon Srircha"", ""1/2 tablespoon brown sugar"", ""2 teaspoon creamy peanut butter"", ""1 garlic clove, minced"", ""1/2 lime, juice"", ""1 teaspoon grated ginger""]","[""30 Minutes Before Cooking: Drain and rinse the block of tofu. Wrap it in a clean dish towel (or paper towels), and place it on a rimmed dinner plate. Place another plate on top and weight it down with something heavy, like a can of tomatoes or a heavy skillet, to press out some of the excess liquid. Let sit 15 a 30 minutes."", """", ""Preheat the oven to 350A\u00b0. Toss the tofu, soy sauce, and sesame oil in bowl. Place the tofu in a single layer on a lined baking sheet. Bake for 35-40 minutes tossing every ten minutes to crisp the tofu on all sides."", """", ""Toast the quinoa: Place a medium sized saucepan on medium low heat. Add in the dry quinoa and toast for 5 minutes, stirring occasionally, until golden brown and nutty in scent.Pour toasted quinoa in a fine mesh strainer and rinse thoroughly. Return to pot and add in the broth, lower heat slightly, cover, and cook for 12-15 minutes until all liquid is absorbed. Fluff quinoa with a fork once cooked, and set aside."", """", ""Make the sauce: Place the peanut butter in the bowl first and throw in the microwave for 10 seconds to melt slightly. Add in remaining ingredients and whisk well to combine. Set aside."", """", ""Toast the almonds: Place the almonds, sesame seeds, and vegetable oil in a small saucepan. Cook or medium low heat, stirring occasionally, until the almonds are a deep golden brown."", """", ""Toss together the quinoa, vegetables and herbs, tofu, and 3/4 of the nut mixture. Pour over the sauce and toss well to combine. Spoon into bowls, top with remaining nuts, extra lime and Sriracha if desired. Can be stored in fridge up to one week.""]",www.epicurious.com/recipes/member/views/thai-tofu-quinoa-bowls-58389041,Gathered,"[""quinoa"", ""chicken"", ""carrots"", ""scallions"", ""almonds"", ""sesame seeds"", ""fresh cilantro"", ""soy sauce"", ""sesame oil"", ""vegetable oil"", ""sweet chili sauce"", ""rice wine vinegar"", ""coconut milk"", ""brown sugar"", ""peanut butter"", ""garlic"", ""lime"", ""ginger""]"
99138,Tabbouleh(A Middle Eastern Salad)  ,"[""1/2 c. fine burghul (cracked wheat)"", ""2 large tomatoes, diced"", ""1 bunch green onions, chopped"", ""4 bunches parsley, chopped"", ""1/2 bunch mint, chopped or 2 Tbsp. dried mint"", ""1 large cucumber, chopped"", ""1/2 c. olive oil"", ""juice of 3 lemons"", ""1 Tbsp. salt"", ""1/2 tsp. pepper""]","[""Rinse burghul well; drain and place in a large bowl."", ""Add all chopped vegetables and mix well."", ""Add oil, lemon juice, salt and pepper."", ""Allow burghul mixture to set about 1 hour so juice will be absorbed by wheat."", ""Serve on fresh green lettuce with Pita bread.""]",www.cookbooks.com/Recipe-Details.aspx?id=543692,Gathered,"[""fine burghul"", ""tomatoes"", ""green onions"", ""parsley"", ""mint"", ""cucumber"", ""olive oil"", ""lemons"", ""salt"", ""pepper""]"
1524765,Black Bean Vegetable Salad,"[""3 cups fresh or frozen corn"", ""1 can (15 ounces) black beans, rinsed and drained"", ""3 medium tomatoes, seeded and diced"", ""1 cup chopped green pepper"", ""1 cup chopped sweet red pepper"", ""1/4 cup olive oil"", ""3 tablespoons lime juice"", ""2 tablespoons minced fresh cilantro"", ""1 garlic clove, minced"", ""1 teaspoon salt"", ""1/2 teaspoon pepper""]","[""In a large bowl, combine the first five ingredients. In a small bowl, whisk the dressing ingredients. Pour over vegetables; toss to coat. Cover and refrigerate for at least 2 hours before serving.""]",www.tasteofhome.com/recipes/black-bean-vegetable-salad/,Gathered,"[""corn"", ""black beans"", ""tomatoes"", ""green pepper"", ""sweet red pepper"", ""olive oil"", ""lime juice"", ""fresh cilantro"", ""garlic"", ""salt"", ""pepper""]"
1161298,Baja Salmon Avocado,"[""14 3/4 ounces salmon, drained and flaked (remove skin and bones)"", ""2 avocados, halved"", ""1 tablespoon lemon juice"", ""1 tablespoon lime juice"", ""1 tablespoon taco seasoning or 1 tablespoon chili powder"", ""1 cup tomatoes, chopped"", ""1 cup white onion, chopped"", ""2 -3 jalapenos, chopped"", ""1/2 cup fresh cilantro, chopped""]","[""Cut avocados in half and scoop out avocado, leaving 1/4 inch rim for shell."", ""Set aside halved shells."", ""Reserve avocado and dice to combine with remaining ingredients."", ""Combine salmon, lemon juice, lime juice, and seasoning and stir gently."", ""Toss diced avocado, tomato, onion, jalapeno, and cilantro with seasoned salmon."", ""Fill avocado shells with salmon tomato mixture."", ""Serve with hot sauce and tortilla chips if desired.""]",www.food.com/recipe/baja-salmon-avocado-476436,Gathered,"[""salmon"", ""avocados"", ""lemon juice"", ""lime juice"", ""taco"", ""tomatoes"", ""white onion"", ""fresh cilantro""]"
155047,Fruit Loop Confections,"[""3 c. Fruit Loops"", ""2 c. miniature marshmallows"", ""1 c. coarsely chopped nuts"", ""1 1/2 lb. white chocolate bark"", ""1/2 stick paraffin wax""]","[""Melt white chocolate bark with paraffin wax over hot water. Do not boil."", ""Pour over Fruit Loops, marshmallows and chopped nuts; toss until well coated."", ""Drop by spoon onto wax paper and cool.""]",www.cookbooks.com/Recipe-Details.aspx?id=190561,Gathered,"[""marshmallows"", ""nuts"", ""white chocolate bark"", ""paraffin""]"
1829916,Matzo Krimsel,"[""3 matzos"", ""Dash of salt"", ""2 tablespoons chopped almonds"", ""2 tablespoons raisins"", ""3 large eggs, separated"", ""13 cup plus 2 tablespoons sugar"", ""1 lemon"", ""1/2 teaspoon cinnamon"", ""1/4 cup matzo meal"", ""Vegetable oil for frying""]","[""Soak matzos in lukewarm water for a minute or two, and squeeze very dry."", ""Crumble matzos into a bowl and stir in salt, almonds, raisins, egg yolks, 1/3 cup sugar, juice and grated zest of the lemon, cinnamon and matzo meal."", ""Beat egg whites until stiff, and fold into the matzo mixture."", ""Refrigerate for 30 minutes to 2 hours."", ""Heat about 2 inches of oil in a medium pot over medium heat to about 375 degrees."", ""Carefully place a heaping tablespoon of mixture at a time into oil, turning after about a minute."", ""After a minute, when golden brown on each side, remove and drain."", ""Sprinkle with the additional sugar, and serve with stewed dried plums and apricots.""]",cooking.nytimes.com/recipes/4914,Recipes1M,"[""matzos"", ""salt"", ""almonds"", ""raisins"", ""eggs"", ""sugar"", ""lemon"", ""cinnamon"", ""matzo meal"", ""Vegetable oil""]"
2217583,Minature Reubens,"[""8 ounces bread, white"", ""1/4 cup mayonnaise"", ""1 tablespoon chili sauce"", ""1/2 teaspoon horseradish"", ""1/2 small green bell peppers minced"", ""1/4 pound corned beef thinly sliced"", ""8 ounces sauerkraut drained"", ""8 ounces swiss cheese slices""]","[""Preheat oven to 350F (180C)."", ""Arrange bread slices on large cookie sheet."", ""Bake 5 minutes or until lightly browned on one side."", ""Remove cookie sheet oven."", ""Meanwhile, in small bowl, stir mayonnaise, chil sauce, horseradish, and green pepper until blended."", ""With knife, spread some mayonnaise mixture on toasted side of each bread slice."", ""Top each slice with some corned beef, sauerkraut, then cheese, cutting corned beef and cheese slices to fit."", ""Bake about 10 minutes or until cheese is melted."", ""Serve immediately.""]",recipeland.com/recipe/v/minature-reubens-35013,Recipes1M,"[""bread"", ""mayonnaise"", ""chili sauce"", ""horseradish"", ""green bell peppers"", ""beef"", ""swiss cheese""]"
1798031,Chocolate Lush Recipe,"[""1 1/2 c. graham cracker crumbs"", ""1/4 c. sugar"", ""1/3 c. melted butter"", ""1 pkg. (8 ounce.) cream cheese, softened"", ""1/4 c. sugar"", ""2 tbsp. lowfat milk"", ""1 container (8 ounce.) Cold Whip"", ""2 Packages (4 serving size) Jello brand chocolate flavor INSTANT pudding & pie filling (reg. or possibly sugar free)"", ""3 1/2 c. Cool lowfat milk""]","[""Combine graham cracker crumbs, 1/4 c. sugar and melted butter."", ""Press firmly into bottom of a 13 x 9 inch pan."", ""Beat cream cheese with sugar and 2 Tbsp."", ""lowfat milk till smooth."", ""Mix in half the whipped topping."", ""Spread over crust."", ""Using 3 1/2 c. Cool lowfat milk, prepare pudding as directed on package."", ""Pour over cream cheese layer."", ""Refrigerateseveral hrs or possibly overnight."", ""Spread remaining whipped topping over pudding."", ""Garnish with grated chocolate or possibly minced nuts, if you like."", ""Makes 12 to 15 servings."", ""This can be made with pistachio, lemon and butterscotch flavors.""]",cookeatshare.com/recipes/chocolate-lush-8102,Recipes1M,"[""graham cracker crumbs"", ""sugar"", ""butter"", ""cream cheese"", ""sugar"", ""milk"", ""chocolate flavor"", ""milk""]"
1054902,"Pear, Beet And Red Onion Salad","[""VINAIGRETTE"", ""2 tablespoons pear juice"", ""2 tablespoons white wine vinegar"", ""1 teaspoon Dijon mustard"", ""1/4 teaspoon salt"", ""1/4 teaspoon pepper"", ""1/3 cup olive oil"", ""SALAD"", ""1 cup bick's sliced beet"", ""8 cups Baby Spinach, stemmed"", ""1/2 small red onion, sliced into rings"", ""2 pears, peeled and thinly sliced"", ""1/2 cup toasted sliced almonds""]","[""Vinaigrette: Whisk together pear juice, vinegar, mustard, salt and pepper. Whisking constantly, gradually whisk in oil until dressing is thickened and smooth."", ""Salad: In large bowl, gently toss together spinach, onions, and pear. Drizzle dressing over, toss gently until well coated. Gently stir in beets. Sprinkle with nuts.""]",www.food.com/recipe/pear-beet-and-red-onion-salad-365172,Gathered,"[""VINAIGRETTE"", ""pear juice"", ""white wine vinegar"", ""mustard"", ""salt"", ""pepper"", ""olive oil"", ""SALAD"", ""red onion"", ""almonds""]"
